         37932285 function calls (37542195 primitive calls) in 27.282 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       10    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\shapely\geometry\polygon.py:246(exterior)
      506    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\series.py:833(<genexpr>)
       52    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\osmnx\utils.py:235(log)
      639    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\numeric.py:134(is_all_dates)
       12    0.000    0.000    0.002    0.000 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\geoseries.py:86(__new__)
      103    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:862(is_dtype_equal)
      161    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.checknull}
      341    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       74    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:132(<listcomp>)
      794    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
       54    0.000    0.000    0.002    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:768(copy)
       40    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
       99    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\dtypes.py:866(construct_from_string)
       33    0.000    0.000    0.242    0.007 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\construction.py:593(<listcomp>)
        4    0.000    0.000    0.025    0.006 C:\Users\craig\Anaconda3\lib\site-packages\pyproj\transformer.py:285(from_crs)
      111    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\networkx\classes\multidigraph.py:329(succ)
      813    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        5    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\shapely\topology.py:76(__call__)
       82    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\numerictypes.py:654(<listcomp>)
      127    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:426(_get_axis)
       58    0.000    0.000    0.003    0.000 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\array.py:782(copy)
      242    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       39    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_int64}
        5    0.000    0.000    0.000    0.000 C:\Users\craig\Documents\PythonProjects\EmbarcTraversal\app\heuristics\loop\helpers.py:8(__init__)
       11    0.000    0.000    0.003    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:5742(astype)
      251    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:747(dtype)
       52    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:784(view)
       84    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\frozen.py:78(__getitem__)
        4    0.000    0.000    0.044    0.011 C:\Users\craig\Anaconda3\lib\site-packages\osmnx\projection.py:81(project_gdf)
        4    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
       40    0.000    0.000    3.005    0.075 C:\Users\craig\Anaconda3\lib\site-packages\urllib3\response.py:473(stream)
       21    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\_collections_abc.py:824(update)
        1    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\multi.py:63(_codes_to_ints)
       52    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1765(__init__)
      140    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\_methods.py:44(_any)
      268    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\_asarray.py:88(asanyarray)
       18    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pyproj\crs.py:80(_prepare_from_string)
      104    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(ravel)
       34    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\construction.py:602(sanitize_index)
        6    0.000    0.000    3.741    0.624 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\apply.py:144(get_result)
      104    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\base.py:123(_invalidate_sindex)
      116    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:935(_consolidate_inplace)
       30    0.000    0.000    0.009    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexing.py:1410(__getitem__)
        2    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\http\client.py:203(parse_headers)
        1    0.000    0.000    5.038    5.038 C:\Users\craig\Anaconda3\lib\site-packages\osmnx\downloader.py:370(overpass_request)
       21    0.000    0.000    0.003    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\nanops.py:886(nanargmin)
      140    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       56    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(atleast_2d)
       18    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\linalg\linalg.py:2316(norm)
       46    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:423(is_sequence)
       46    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1167(cast_scalar_to_array)
       71    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\multi.py:1184(__len__)
       44    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\networkx\classes\graph.py:416(__contains__)
        5    0.000    0.000    0.000    0.000 C:\Users\craig\Documents\PythonProjects\EmbarcTraversal\app\heuristics\loop\helpers.py:116(<listcomp>)
       12    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:298(maybe_promote)
       98    0.000    0.000    0.000    0.000 {built-in method time.time}
       74    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\array.py:429(__len__)
       22    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\queue.py:121(put)
       93    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\frame.py:3517(_ensure_valid_index)
        4    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        8    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\warnings.py:130(filterwarnings)
        2    0.000    0.000    4.951    2.476 C:\Users\craig\Anaconda3\lib\site-packages\requests\sessions.py:617(send)
       11    0.000    0.000    0.001    0.000 {method 'delete' of 'pandas._libs.internals.BlockPlacement' objects}
     10/6    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:2957(get_indexer)
      157    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:646(is_consolidated)
        1    0.000    0.000    0.358    0.358 C:\Users\craig\Anaconda3\lib\site-packages\networkx\classes\multigraph.py:889(copy)
       79    0.000    0.000    0.000    0.000 {built-in method builtins.any}
        6    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_1d_object_object}
        8    0.000    0.000    0.002    0.000 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\geoseries.py:31(_geoseries_constructor_with_fallback)
       20    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\networkx\algorithms\shortest_paths\weighted.py:50(_weight_function)
       22    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\urllib\parse.py:361(urlparse)
       15    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\requests\structures.py:40(__init__)
       27    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\nanops.py:196(_maybe_get_mask)
        5    0.000    0.000    0.004    0.001 C:\Users\craig\Documents\PythonProjects\EmbarcTraversal\app\heuristics\loop\helpers.py:95(<listcomp>)
      133    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:342(<genexpr>)
        2    0.000    0.000    1.511    0.756 C:\Users\craig\Anaconda3\lib\http\client.py:266(_read_status)
       89    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:510(ndim)
       45    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:400(_get_axis_number)
      102    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\array.py:770(size)
        1    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:628(astype_nansafe)
       32    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:1881(_interleaved_dtype)
       42    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:5249(f)
       35    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\re.py:271(_compile)
       22    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:707(_cleanup)
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:3305(_merge_blocks)
       49    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1284(is_datetime_or_timedelta_dtype)
       35    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\networkx\classes\reportviews.py:189(__call__)
       46    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:5236(_protect_consolidate)
       18    0.000    0.000    0.020    0.001 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:1823(_simple_blockify)
       18    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\email\message.py:462(get)
       45    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
        9    0.000    0.000    0.000    0.000 {shapely.speedups._speedups.geos_linearring_from_py}
      304    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:203(external_values)
        4    0.000    0.000    0.000    0.000 {built-in method winreg.OpenKey}
       56    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\urllib\parse.py:109(_coerce_args)
        3    0.000    0.000    0.005    0.002 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\algorithms.py:610(factorize)
        6    0.000    0.000    0.000    0.000 {built-in method winreg.QueryValueEx}
        2    0.000    0.000    1.512    0.756 C:\Users\craig\Anaconda3\lib\http\client.py:299(begin)
       85    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\requests\structures.py:46(__setitem__)
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\email\feedparser.py:471(_parse_headers)
        4    0.000    0.000    0.007    0.002 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexing.py:199(__setitem__)
       63    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\nanops.py:65(<genexpr>)
        4    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\email\feedparser.py:218(_parsegen)
       26    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\numeric.py:238(_convert_scalar_indexer)
       24    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\queue.py:153(get)
       16    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:2856(should_store)
      102    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\array.py:774(shape)
        6    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\series.py:4051(_reduce)
        6    0.000    0.000    0.000    0.000 {method 'get_indexer' of 'pandas._libs.index.IndexEngine' objects}
       59    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:729(__array__)
       42    0.000    0.000    0.000    0.000 {pandas._libs.internals.get_blkno_placements}
        2    0.000    0.000    1.942    0.971 C:\Users\craig\Anaconda3\lib\site-packages\urllib3\connectionpool.py:446(urlopen)
       13    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\frame.py:3688(reindexer)
      171    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_object}
        4    0.000    0.000    0.055    0.014 C:\Users\craig\Anaconda3\lib\site-packages\osmnx\projection.py:43(project_geometry)
       56    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:180(ensure_python_int)
        3    0.000    0.000    0.428    0.143 C:\Users\craig\Anaconda3\lib\http\client.py:958(send)
       28    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\networkx\classes\reportviews.py:253(__iter__)
       21    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\compat\numpy\function.py:83(validate_argmin_with_skipna)
       84    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:1863(_shape_compat)
       82    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\_methods.py:47(_all)
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\urllib\parse.py:873(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\requests\adapters.py:255(build_response)
       22    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:689(_set_axis)
        6    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:5603(dtypes)
      242    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2838(_prod_dispatcher)
       52    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:784(<lambda>)
       72    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:761(nblocks)
      133    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\shapely\coords.py:164(__call__)
       26    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexing.py:1710(_validate_key)
      152    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       44    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\threading.py:335(notify)
       16    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\http\client.py:1200(putheader)
        7    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\shapely\geometry\base.py:73(geom_factory)
       42    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\nanops.py:58(check)
       11    0.000    0.000    0.000    0.000 {built-in method pandas._libs.lib.is_datetime_array}
        9    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexing.py:1205(_convert_to_indexer)
       24    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\urllib\parse.py:412(urlsplit)
       22    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\numeric.py:159(ones)
      190    0.000    0.000    0.000    0.000 {pandas._libs.lib.item_from_zerodim}
        3    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\algorithms.py:483(_factorize_array)
       11    0.000    0.000    0.002    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:580(astype)
      258    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\multiarray.py:145(concatenate)
      124    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:526(<genexpr>)
       97    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:3413(_check_setitem_copy)
        2    0.000    0.000    0.428    0.214 C:\Users\craig\Anaconda3\lib\site-packages\urllib3\util\connection.py:33(create_connection)
        8    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\distutils\version.py:307(parse)
        3    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\requests\utils.py:565(unquote_unreserved)
        2    0.000    0.000    1.512    0.756 C:\Users\craig\Anaconda3\lib\http\client.py:1292(getresponse)
        4    0.000    0.000    0.004    0.001 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:4266(reindex)
        8    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\warnings.py:474(__enter__)
       32    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:185(_init_mgr)
       13    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\threading.py:75(RLock)
       22    0.000    0.000    0.012    0.001 <__array_function__ internals>:2(delete)
        6    0.000    0.000    3.741    0.624 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\frame.py:6722(apply)
       22    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\range.py:410(_shallow_copy)
       32    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:1898(<listcomp>)
       28    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\email\_policybase.py:281(_sanitize_header)
        1    0.000    0.000    0.029    0.029 C:\Users\craig\Anaconda3\lib\site-packages\osmnx\core.py:945(bbox_from_point)
       26    0.000    0.000    0.008    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexing.py:150(_get_label)
       42    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:5246(_consolidate_inplace)
        4    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\http\cookiejar.py:1667(extract_cookies)
      242    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1281(<lambda>)
      154    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1147(<genexpr>)
       22    0.000    0.000    0.018    0.001 C:\Users\craig\Anaconda3\lib\site-packages\pyproj\crs.py:554(from_user_input)
       82    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:5044(_maybe_cast_indexer)
        8    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:823(astype)
       38    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:227(_validate_dtype)
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\socket.py:139(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\requests\models.py:441(prepare_headers)
      100    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\networkx\classes\multidigraph.py:348(pred)
      152    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:3037(ndim)
        5    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:1224(reindex_indexer)
        4    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_2d_axis0_object_object}
       26    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:741(condition)
        4    0.000    0.000    0.003    0.001 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:4552(_reindex_with_indexers)
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\http\client.py:236(__init__)
       48    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\nanops.py:340(_na_ok_dtype)
       22    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\shapely\geometry\base.py:67(geometry_type_name)
       46    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\base.py:27(is_geometry_type)
        2    0.000    0.000    1.942    0.971 C:\Users\craig\Anaconda3\lib\site-packages\requests\adapters.py:394(send)
       84    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\requests\structures.py:58(<genexpr>)
       17    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:327(is_dict_like)
       32    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\array.py:432(__getitem__)
       64    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\requests\structures.py:51(__getitem__)
        8    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
       25    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\networkx\classes\graph.py:430(__len__)
       22    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(putmask)
       16    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\requests\utils.py:284(to_key_val_list)
       33    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\http\client.py:413(close)
       93    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:339(shape)
       30    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:682(is_view)
        6    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\apply.py:20(frame_apply)
        4    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\geopandas\array.py:855(astype)
        4    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_int16}
      190    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_integer}
        9    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\http\cookiejar.py:1249(__init__)
       64    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1144(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\socket.py:563(__init__)
       15    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\email\_policybase.py:293(header_source_parse)
        2    0.000    0.000    0.429    0.214 C:\Users\craig\Anaconda3\lib\http\client.py:1246(_send_request)
       22    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\dtypes\common.py:1466(needs_i8_conversion)
        1    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\urllib3\response.py:336(_flush_decoder)
      111    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:1841(<lambda>)
       23    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\urllib3\_collections.py:151(__getitem__)
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\socket.py:652(close)
        3    0.000    0.000    0.006    0.002 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\arrays\categorical.py:340(__init__)
        5    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:3364(reindex)
       27    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:3384(_set_is_copy)
       22    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1677(set)
       22    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(can_cast)
        9    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\networkx\classes\reportviews.py:769(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\urllib3\response.py:160(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\urllib3\response.py:255(_init_length)
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\urllib3\response.py:499(from_httplib)
       14    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\requests\sessions.py:49(merge_setting)
       26    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\internals\managers.py:785(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\urllib3\_collections.py:87(clear)
       20    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:4297(_can_hold_identifiers_and_holds_name)
        4    0.000    0.000    0.000    0.000 {method 'settimeout' of '_socket.socket' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:11699(logical_func)
       11    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\networkx\classes\reportviews.py:906(__init__)
       11    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\networkx\classes\multidigraph.py:523(edges)
       36    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pyproj\exceptions.py:23(clear)
      152    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:3033(_ndim_dispatcher)
        4    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\generic.py:4540(_needs_reindex_multi)
        2    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\requests\sessions.py:426(prepare_request)
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\shapely\geometry\multipolygon.py:149(geos_multipolygon_from_polygons)
       11    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\base.py:1884(is_all_dates)
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\urllib3\connectionpool.py:159(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\urllib3\poolmanager.py:59(_default_key_normalizer)
        3    0.000    0.000    0.000    0.000 C:\Users\craig\Anaconda3\lib\site-packages\requests\models.py:355(prepare_url)
        3    0.000    0.000    0.001    0.000 C:\Users\craig\Anaconda3\lib\site-packages\pandas\core\indexes\multi.py:1540(_get_level_values)
